Space Jam (1996),"[(1.0, 'unknown'), (1.0, ""Wooden Man's Bride, The (Wu Kui) (1994)""), (1.0, 'Wonderland (1997)'), (1.0, 'Window to Paris (1994)'), (1.0, 'White Balloon, The (1995)'), (1.0, 'Walking Dead, The (1995)'), (1.0, 'Walkabout (1971)'), (1.0, 'Venice/Venice (1992)'), (1.0, 'Trial by Jury (1994)'), (1.0, 'Three Lives and Only One Death (1996)')]"
"Last Time I Committed Suicide, The (1997)","[(1.0, ""Young Poisoner's Handbook, The (1995)""), (1.0, 'Yankee Zulu (1994)'), (1.0, 'Wyatt Earp (1994)'), (1.0, 'Wrong Trousers, The (1993)'), (1.0, 'Woman in Question, The (1950)'), (1.0, 'Withnail and I (1987)'), (1.0, 'With Honors (1994)'), (1.0, 'Wings of Desire (1987)'), (1.0, ""William Shakespeare's Romeo and Juliet (1996)""), (1.0, 'Wild Reeds (1994)')]"
U Turn (1997),"[(1.0, 'unknown'), (1.0, ""Wooden Man's Bride, The (Wu Kui) (1994)""), (1.0, 'Wonderful, Horrible Life of Leni Riefenstahl, The (1993)'), (1.0, 'Women, The (1939)'), (1.0, 'Withnail and I (1987)'), (1.0, 'Wild Reeds (1994)'), (1.0, 'White Balloon, The (1995)'), (1.0, 'What Happened Was... (1994)'), (1.0, 'Walkabout (1971)'), (1.0, 'Vermin (1998)')]"
"Sex, Lies, and Videotape (1989)","[(1.0, '\xc1 k\xf6ldum klaka (Cold Fever) (1994)'), (1.0, 'Yankee Zulu (1994)'), (1.0, 'Wonderful, Horrible Life of Leni Riefenstahl, The (1993)'), (1.0, 'Woman in Question, The (1950)'), (1.0, 'Wings of Courage (1995)'), (1.0, 'Wife, The (1995)'), (1.0, 'What Happened Was... (1994)'), (1.0, ""Wend Kuuni (God's Gift) (1982)""), (1.0, 'Vie est belle, La (Life is Rosey) (1987)'), (1.0, 'Vermont Is For Lovers (1992)')]"
Houseguest (1994),"[(1.0, 'Unforgettable (1996)'), (1.0, 'Twelfth Night (1996)'), (1.0, 'To Gillian on Her 37th Birthday (1996)'), (1.0, 'Sunset Park (1996)'), (1.0, 'Stripes (1981)'), (1.0, 'Street Fighter (1994)'), (1.0, 'Sixth Man, The (1997)'), (1.0, 'Seven Years in Tibet (1997)'), (1.0, ""Rich Man's Wife, The (1996)""), (1.0, 'Rainmaker, The (1997)')]"
"Juror, The (1996)","[(1.0, 'Year of the Horse (1997)'), (1.0, 'Wonderland (1997)'), (1.0, 'Venice/Venice (1992)'), (1.0, 'Unhook the Stars (1996)'), (1.0, 'Truth or Consequences, N.M. (1997)'), (1.0, 'To Be or Not to Be (1942)'), (1.0, 'Thin Man, The (1934)'), (1.0, 'The Deadly Cure (1996)'), (1.0, 'Tetsuo II: Body Hammer (1992)'), (1.0, 'Switchback (1997)')]"
Happy Gilmore (1996),"[(1.0, ""Wooden Man's Bride, The (Wu Kui) (1994)""), (1.0, 'Winter Guest, The (1997)'), (1.0, 'Wild Reeds (1994)'), (1.0, ""Widows' Peak (1994)""), (1.0, 'Wedding Gift, The (1994)'), (1.0, 'War Room, The (1993)'), (1.0, 'Walking Dead, The (1995)'), (1.0, 'Vermin (1998)'), (1.0, 'Venice/Venice (1992)'), (1.0, 'Two Deaths (1995)')]"
Senseless (1998),"[(1.0, 'Wolf (1994)'), (1.0, 'While You Were Sleeping (1995)'), (1.0, 'When the Cats Away (Chacun cherche son chat) (1996)'), (1.0, 'Waterworld (1995)'), (1.0, 'Van, The (1996)'), (1.0, 'U Turn (1997)'), (1.0, 'Twin Town (1997)'), (1.0, 'Turning, The (1992)'), (1.0, 'Trial and Error (1997)'), (1.0, 'Touch of Evil (1958)')]"
Dream Man (1995),"[(1.0, 'Yankee Zulu (1994)'), (1.0, 'Wyatt Earp (1994)'), (1.0, 'Wrong Trousers, The (1993)'), (1.0, 'Woman in Question, The (1950)'), (1.0, 'Wolf (1994)'), (1.0, 'Withnail and I (1987)'), (1.0, 'With Honors (1994)'), (1.0, 'Winter Guest, The (1997)'), (1.0, ""William Shakespeare's Romeo and Juliet (1996)""), (1.0, 'Wild Bill (1995)')]"
"Great Day in Harlem, A (1994)","[(1.0, 'Young Frankenstein (1974)'), (1.0, 'Wyatt Earp (1994)'), (1.0, 'Whole Wide World, The (1996)'), (1.0, 'Wag the Dog (1997)'), (1.0, 'Usual Suspects, The (1995)'), (1.0, 'Unbearable Lightness of Being, The (1988)'), (1.0, 'Two or Three Things I Know About Her (1966)'), (1.0, 'Truth About Cats & Dogs, The (1996)'), (1.0, 'Treasure of the Sierra Madre, The (1948)'), (1.0, 'Top Gun (1986)')]"
E.T. the Extra-Terrestrial (1982),"[(1.0, '\xc1 k\xf6ldum klaka (Cold Fever) (1994)'), (1.0, 'You So Crazy (1994)'), (1.0, 'Wife, The (1995)'), (1.0, 'When Night Is Falling (1995)'), (1.0, 'Two Friends (1986) '), (1.0, 'Three Lives and Only One Death (1996)'), (1.0, 'Target (1995)'), (1.0, 'Story of Xinghua, The (1993)'), (1.0, ""Someone Else's America (1995)""), (1.0, 'Silence of the Palace, The (Saimt el Qusur) (1994)')]"
"Cérémonie, La (1995)","[(1.0, ""Young Poisoner's Handbook, The (1995)""), (1.0, 'Winnie the Pooh and the Blustery Day (1968)'), (1.0, 'Willy Wonka and the Chocolate Factory (1971)'), (1.0, 'Whole Wide World, The (1996)'), (1.0, 'When Harry Met Sally... (1989)'), (1.0, ""What's Love Got to Do with It (1993)""), (1.0, 'Welcome To Sarajevo (1997)'), (1.0, 'Vertigo (1958)'), (1.0, 'Underneath, The (1995)'), (1.0, 'Three Colors: Red (1994)')]"
Eraser (1996),"[(1.0, 'Wonderful, Horrible Life of Leni Riefenstahl, The (1993)'), (1.0, 'Wife, The (1995)'), (1.0, 'Welcome To Sarajevo (1997)'), (1.0, 'Unzipped (1995)'), (1.0, 'Underneath, The (1995)'), (1.0, 'Underground (1995)'), (1.0, 'Three Lives and Only One Death (1996)'), (1.0, 'Target (1995)'), (1.0, 'Suture (1993)'), (1.0, 'Santa with Muscles (1996)')]"
Psycho (1960),"[(1.0, 'Witness (1985)'), (1.0, 'Wings of Courage (1995)'), (1.0, 'Wife, The (1995)'), (1.0, 'Three Lives and Only One Death (1996)'), (1.0, 'Telling Lies in America (1997)'), (1.0, 'Stonewall (1995)'), (1.0, 'Spanish Prisoner, The (1997)'), (1.0, ""Someone Else's America (1995)""), (1.0, 'Sleepover (1995)'), (1.0, 'Shopping (1994)')]"
"Substitute, The (1996)","[(1.0, 'Year of the Horse (1997)'), (1.0, ""Wooden Man's Bride, The (Wu Kui) (1994)""), (1.0, 'Wonderland (1997)'), (1.0, 'Window to Paris (1994)'), (1.0, 'Wild Reeds (1994)'), (1.0, 'White Balloon, The (1995)'), (1.0, 'When the Cats Away (Chacun cherche son chat) (1996)'), (1.0, 'Washington Square (1997)'), (1.0, 'Walking and Talking (1996)'), (1.0, 'Venice/Venice (1992)')]"
Backbeat (1993),"[(1.0, '\xc1 k\xf6ldum klaka (Cold Fever) (1994)'), (1.0, 'Witness (1985)'), (1.0, 'Wild Things (1998)'), (1.0, 'White Balloon, The (1995)'), (1.0, 'When the Cats Away (Chacun cherche son chat) (1996)'), (1.0, 'When Night Is Falling (1995)'), (1.0, 'Wedding Gift, The (1994)'), (1.0, 'Washington Square (1997)'), (1.0, 'War, The (1994)'), (1.0, 'War Room, The (1993)')]"
"Browning Version, The (1994)","[(1.0, 'Yankee Zulu (1994)'), (1.0, 'Wonderful, Horrible Life of Leni Riefenstahl, The (1993)'), (1.0, 'Woman in Question, The (1950)'), (1.0, 'With Honors (1994)'), (1.0, 'Wild Bill (1995)'), (1.0, 'Whole Wide World, The (1996)'), (1.0, ""What's Love Got to Do with It (1993)""), (1.0, ""Wend Kuuni (God's Gift) (1982)""), (1.0, 'War, The (1994)'), (1.0, 'Walking Dead, The (1995)')]"
Lost Horizon (1937),"[(1.0, '\xc1 k\xf6ldum klaka (Cold Fever) (1994)'), (1.0, 'World of Apu, The (Apur Sansar) (1959)'), (1.0, 'Wonderland (1997)'), (1.0, 'Wild Reeds (1994)'), (1.0, 'When the Cats Away (Chacun cherche son chat) (1996)'), (1.0, 'When Night Is Falling (1995)'), (1.0, 'War Room, The (1993)'), (1.0, 'Walking and Talking (1996)'), (1.0, 'Waiting for Guffman (1996)'), (1.0, 'Two Friends (1986) ')]"
Welcome to the Dollhouse (1995),"[(1.0, '\xc1 k\xf6ldum klaka (Cold Fever) (1994)'), (1.0, 'Year of the Horse (1997)'), (1.0, 'Wild Things (1998)'), (1.0, 'When Night Is Falling (1995)'), (1.0, 'U.S. Marshalls (1998)'), (1.0, 'Two Much (1996)'), (1.0, 'Two Friends (1986) '), (1.0, 'Two Deaths (1995)'), (1.0, 'Twin Town (1997)'), (1.0, 'Turning, The (1992)')]"
"Cable Guy, The (1996)","[(1.0, 'Winter Guest, The (1997)'), (1.0, 'Wings of Courage (1995)'), (1.0, 'War at Home, The (1996)'), (1.0, 'Walking Dead, The (1995)'), (1.0, 'Underground (1995)'), (1.0, 'Twilight (1998)'), (1.0, 'Temptress Moon (Feng Yue) (1996)'), (1.0, 'Sweet Nothing (1995)'), (1.0, 'Sprung (1997)'), (1.0, 'Safe Passage (1994)')]"
Spawn (1997),"[(1.0, 'War Room, The (1993)'), (1.0, 'Total Eclipse (1995)'), (1.0, 'That Darn Cat! (1965)'), (1.0, 'Tango Lesson, The (1997)'), (1.0, 'Strawberry and Chocolate (Fresa y chocolate) (1993)'), (1.0, 'Star Kid (1997)'), (1.0, 'Sliding Doors (1998)'), (1.0, 'Shooting Fish (1997)'), (1.0, 'Secret Agent, The (1996)'), (1.0, 'Rough Magic (1995)')]"
National Lampoon's Senior Trip (1995),"[(1.0, 'Yankee Zulu (1994)'), (1.0, 'Woman in Question, The (1950)'), (1.0, 'Withnail and I (1987)'), (1.0, 'Window to Paris (1994)'), (1.0, 'When a Man Loves a Woman (1994)'), (1.0, 'What Happened Was... (1994)'), (1.0, ""Wend Kuuni (God's Gift) (1982)""), (1.0, 'War, The (1994)'), (1.0, 'Walking Dead, The (1995)'), (1.0, 'Waiting to Exhale (1995)')]"
Crossfire (1947),"[(1.0, 'Young Frankenstein (1974)'), (1.0, 'Whole Wide World, The (1996)'), (1.0, 'When a Man Loves a Woman (1994)'), (1.0, 'Vanya on 42nd Street (1994)'), (1.0, 'Titanic (1997)'), (1.0, 'Taxi Driver (1976)'), (1.0, 'Strictly Ballroom (1992)'), (1.0, 'Streetcar Named Desire, A (1951)'), (1.0, 'Star Trek III: The Search for Spock (1984)'), (1.0, 'So Dear to My Heart (1949)')]"
Mission: Impossible (1996),"[(1.0, 'Twisted (1996)'), (1.0, 'Target (1995)'), (1.0, 'Stars Fell on Henrietta, The (1995)'), (1.0, 'Spirits of the Dead (Tre passi nel delirio) (1968)'), (1.0, 'Shopping (1994)'), (1.0, 'Safe Passage (1994)'), (1.0, 'Run of the Country, The (1995)'), (1.0, 'Raw Deal (1948)'), (1.0, 'Paris, France (1993)'), (1.0, 'Nightwatch (1997)')]"
"Birds, The (1963)","[(1.0, 'Wonderland (1997)'), (1.0, 'Truman Show, The (1998)'), (1.0, 'Stripes (1981)'), (1.0, 'Spanish Prisoner, The (1997)'), (1.0, 'Sleepover (1995)'), (1.0, 'Shopping (1994)'), (1.0, ""Roseanna's Grave (For Roseanna) (1997)""), (1.0, 'Promesse, La (1996)'), (1.0, 'Prefontaine (1997)'), (1.0, 'Of Love and Shadows (1994)')]"
For the Moment (1994),"[(1.0, ""Young Poisoner's Handbook, The (1995)""), (1.0, 'Year of the Horse (1997)'), (1.0, ""Wooden Man's Bride, The (Wu Kui) (1994)""), (1.0, 'Wonderland (1997)'), (1.0, 'Wishmaster (1997)'), (1.0, 'Wild Reeds (1994)'), (1.0, 'White Balloon, The (1995)'), (1.0, 'When the Cats Away (Chacun cherche son chat) (1996)'), (1.0, 'Welcome to the Dollhouse (1995)'), (1.0, 'Washington Square (1997)')]"
Highlander (1986),"[(1.0, 'You So Crazy (1994)'), (1.0, 'Witness (1985)'), (1.0, 'Window to Paris (1994)'), (1.0, 'Wife, The (1995)'), (1.0, 'White Balloon, The (1995)'), (1.0, 'Vermin (1998)'), (1.0, 'Turning, The (1992)'), (1.0, 'Time Tracers (1995)'), (1.0, 'Thieves (Voleurs, Les) (1996)'), (1.0, 'That Old Feeling (1997)')]"
Blue Chips (1994),"[(1.0, 'War, The (1994)'), (1.0, 'Trial and Error (1997)'), (1.0, 'Tom and Huck (1995)'), (1.0, 'Tin Men (1987)'), (1.0, 'Threesome (1994)'), (1.0, 'Three Caballeros, The (1945)'), (1.0, 'Sword in the Stone, The (1963)'), (1.0, 'Swiss Family Robinson (1960)'), (1.0, 'Sunset Park (1996)'), (1.0, 'Stealing Beauty (1996)')]"
Red Rock West (1992),"[(1.0, '\xc1 k\xf6ldum klaka (Cold Fever) (1994)'), (1.0, 'unknown'), (1.0, 'Yankee Zulu (1994)'), (1.0, 'Woman in Question, The (1950)'), (1.0, 'Wild Reeds (1994)'), (1.0, 'Wild Bill (1995)'), (1.0, 'White Balloon, The (1995)'), (1.0, 'When the Cats Away (Chacun cherche son chat) (1996)'), (1.0, 'When Night Is Falling (1995)'), (1.0, ""Wend Kuuni (God's Gift) (1982)"")]"
Better Off Dead... (1985),"[(1.0, 'unknown'), (1.0, 'Window to Paris (1994)'), (1.0, 'Washington Square (1997)'), (1.0, 'Top Hat (1935)'), (1.0, 'Switchblade Sisters (1975)'), (1.0, 'Substance of Fire, The (1996)'), (1.0, 'Shadow Conspiracy (1997)'), (1.0, 'Scream of Stone (Schrei aus Stein) (1991)'), (1.0, 'Scarlet Letter, The (1926)'), (1.0, 'Safe Passage (1994)')]"
Once Were Warriors (1994),"[(1.0, 'You So Crazy (1994)'), (1.0, 'Yankee Zulu (1994)'), (1.0, 'World of Apu, The (Apur Sansar) (1959)'), (1.0, 'Woman in Question, The (1950)'), (1.0, 'Wild Bill (1995)'), (1.0, ""Wend Kuuni (God's Gift) (1982)""), (1.0, 'War, The (1994)'), (1.0, 'Wallace & Gromit: The Best of Aardman Animation (1996)'), (1.0, 'Vie est belle, La (Life is Rosey) (1987)'), (1.0, 'Vermont Is For Lovers (1992)')]"
"Boot, Das (1981)","[(1.0, 'You So Crazy (1994)'), (1.0, 'Year of the Horse (1997)'), (1.0, 'Yankee Zulu (1994)'), (1.0, 'Woman in Question, The (1950)'), (1.0, ""Wend Kuuni (God's Gift) (1982)""), (1.0, 'Wedding Bell Blues (1996)'), (1.0, 'Vie est belle, La (Life is Rosey) (1987)'), (1.0, 'Vermont Is For Lovers (1992)'), (1.0, 'Underworld (1997)'), (1.0, 'Two Bits (1995)')]"
That Old Feeling (1997),"[(1.0, 'With Honors (1994)'), (1.0, 'When the Cats Away (Chacun cherche son chat) (1996)'), (1.0, 'Wedding Singer, The (1998)'), (1.0, 'Waterworld (1995)'), (1.0, 'Victor/Victoria (1982)'), (1.0, 'Up Close and Personal (1996)'), (1.0, 'Under Siege (1992)'), (1.0, 'Twin Town (1997)'), (1.0, 'Turning, The (1992)'), (1.0, 'Truman Show, The (1998)')]"
Caro Diario (Dear Diary) (1994),"[(1.0, '\xc1 k\xf6ldum klaka (Cold Fever) (1994)'), (1.0, 'Young Frankenstein (1974)'), (1.0, 'Wild Reeds (1994)'), (1.0, 'White Balloon, The (1995)'), (1.0, 'When the Cats Away (Chacun cherche son chat) (1996)'), (1.0, 'When a Man Loves a Woman (1994)'), (1.0, 'When Night Is Falling (1995)'), (1.0, 'What Happened Was... (1994)'), (1.0, 'Wedding Gift, The (1994)'), (1.0, 'Washington Square (1997)')]"
Jumanji (1995),"[(1.0, 'Wild Reeds (1994)'), (1.0, 'Wife, The (1995)'), (1.0, 'White Balloon, The (1995)'), (1.0, 'Washington Square (1997)'), (1.0, 'War Room, The (1993)'), (1.0, 'Touch (1997)'), (1.0, 'That Old Feeling (1997)'), (1.0, 'Telling Lies in America (1997)'), (1.0, 'Tango Lesson, The (1997)'), (1.0, 'Sunset Park (1996)')]"
"Hunt for Red October, The (1990)","[(1.0, '\xc1 k\xf6ldum klaka (Cold Fever) (1994)'), (1.0, 'unknown'), (1.0, 'Wonderland (1997)'), (1.0, 'Wonderful, Horrible Life of Leni Riefenstahl, The (1993)'), (1.0, 'Two Friends (1986) '), (1.0, 'They Made Me a Criminal (1939)'), (1.0, 'Talking About Sex (1994)'), (1.0, 'Story of Xinghua, The (1993)'), (1.0, ""Star Maker, The (Uomo delle stelle, L') (1995)""), (1.0, 'Stag (1997)')]"
Private Parts (1997),"[(1.0, '\xc1 k\xf6ldum klaka (Cold Fever) (1994)'), (1.0, 'Women, The (1939)'), (1.0, 'Wild Things (1998)'), (1.0, 'Wild Reeds (1994)'), (1.0, 'When Night Is Falling (1995)'), (1.0, 'U.S. Marshalls (1998)'), (1.0, 'Two Friends (1986) '), (1.0, 'Twin Town (1997)'), (1.0, 'Turning, The (1992)'), (1.0, 'Truman Show, The (1998)')]"
I Can't Sleep (J'ai pas sommeil) (1994),"[(1.0, '\xc1 k\xf6ldum klaka (Cold Fever) (1994)'), (1.0, 'Young Frankenstein (1974)'), (1.0, 'Year of the Horse (1997)'), (1.0, ""Wooden Man's Bride, The (Wu Kui) (1994)""), (1.0, 'Wonderland (1997)'), (1.0, 'Wizard of Oz, The (1939)'), (1.0, 'Wishmaster (1997)'), (1.0, 'Wings of the Dove, The (1997)'), (1.0, 'Wings of Desire (1987)'), (1.0, 'Wild Things (1998)')]"
Guantanamera (1994),"[(1.0, '\xc1 k\xf6ldum klaka (Cold Fever) (1994)'), (1.0, 'Young Frankenstein (1974)'), (1.0, 'Wizard of Oz, The (1939)'), (1.0, 'Wishmaster (1997)'), (1.0, 'Wings of the Dove, The (1997)'), (1.0, 'Wings of Desire (1987)'), (1.0, ""William Shakespeare's Romeo and Juliet (1996)""), (1.0, 'Wild Things (1998)'), (1.0, 'Wild Reeds (1994)'), (1.0, 'Wild America (1997)')]"
Palookaville (1996),"[(1.0, '\xc1 k\xf6ldum klaka (Cold Fever) (1994)'), (1.0, 'Young Guns (1988)'), (1.0, 'Year of the Horse (1997)'), (1.0, ""Wooden Man's Bride, The (Wu Kui) (1994)""), (1.0, 'Wonderland (1997)'), (1.0, 'With Honors (1994)'), (1.0, 'Wishmaster (1997)'), (1.0, 'Wild Things (1998)'), (1.0, 'Wild Reeds (1994)'), (1.0, 'White Balloon, The (1995)')]"
"Next Step, The (1995)","[(1.0, 'Wishmaster (1997)'), (1.0, 'Wild America (1997)'), (1.0, 'When We Were Kings (1996)'), (1.0, 'Wedding Bell Blues (1996)'), (1.0, 'Warriors of Virtue (1997)'), (1.0, 'Waiting for Guffman (1996)'), (1.0, 'Volcano (1997)'), (1.0, 'Underworld (1997)'), (1.0, ""Ulee's Gold (1997)""), (1.0, 'Twisted (1996)')]"
Curdled (1996),"[(1.0, 'Young Guns II (1990)'), (1.0, 'Year of the Horse (1997)'), (1.0, 'Wyatt Earp (1994)'), (1.0, ""Wooden Man's Bride, The (Wu Kui) (1994)""), (1.0, 'Wonderland (1997)'), (1.0, 'With Honors (1994)'), (1.0, 'Wishmaster (1997)'), (1.0, 'Wild Reeds (1994)'), (1.0, 'White Balloon, The (1995)'), (1.0, 'While You Were Sleeping (1995)')]"
Caught (1996),"[(1.0, '\xc1 k\xf6ldum klaka (Cold Fever) (1994)'), (1.0, 'Year of the Horse (1997)'), (1.0, ""Wooden Man's Bride, The (Wu Kui) (1994)""), (1.0, 'Wonderland (1997)'), (1.0, 'Wishmaster (1997)'), (1.0, 'Wings of Desire (1987)'), (1.0, 'Wild Things (1998)'), (1.0, 'White Balloon, The (1995)'), (1.0, 'When a Man Loves a Woman (1994)'), (1.0, 'When Night Is Falling (1995)')]"
King of New York (1990),"[(1.0, 'E.T. the Extra-Terrestrial (1982)'), (0.5, 'Spawn (1997)'), (0.5, 'My Fair Lady (1964)'), (0.5, 'Mrs. Doubtfire (1993)'), (0.5, 'Beauty and the Beast (1991)'), (0.5, 'Aladdin and the King of Thieves (1996)'), (0.2, 'Volcano (1997)'), (0.2, 'That Thing You Do! (1996)'), (0.2, 'Saint, The (1997)'), (0.2, 'Raising Arizona (1987)')]"
"Bewegte Mann, Der (1994)","[(1.0, 'Young Guns (1988)'), (1.0, 'Women, The (1939)'), (1.0, 'White Squall (1996)'), (1.0, 'While You Were Sleeping (1995)'), (1.0, 'When Harry Met Sally... (1989)'), (1.0, 'Wedding Singer, The (1998)'), (1.0, 'Waterworld (1995)'), (1.0, 'Washington Square (1997)'), (1.0, 'Wag the Dog (1997)'), (1.0, 'Volcano (1997)')]"
"Paper, The (1994)","[(1.0, '\xc1 k\xf6ldum klaka (Cold Fever) (1994)'), (1.0, 'Wings of the Dove, The (1997)'), (1.0, 'Wild Things (1998)'), (1.0, 'Wild Reeds (1994)'), (1.0, 'White Balloon, The (1995)'), (1.0, 'When the Cats Away (Chacun cherche son chat) (1996)'), (1.0, 'When Night Is Falling (1995)'), (1.0, 'Wedding Gift, The (1994)'), (1.0, 'Washington Square (1997)'), (1.0, 'War Room, The (1993)')]"
City Hall (1996),"[(1.0, 'Wonderful, Horrible Life of Leni Riefenstahl, The (1993)'), (1.0, 'Underneath, The (1995)'), (1.0, 'Twin Town (1997)'), (1.0, 'Twilight (1998)'), (1.0, 'True Crime (1995)'), (1.0, 'Three Wishes (1995)'), (1.0, 'Swan Princess, The (1994)'), (1.0, 'Sunchaser, The (1996)'), (1.0, 'Sum of Us, The (1994)'), (1.0, 'Substance of Fire, The (1996)')]"
Hercules (1997),"[(1.0, 'unknown'), (1.0, 'Wings of Desire (1987)'), (1.0, 'Wild Things (1998)'), (1.0, 'Wedding Bell Blues (1996)'), (1.0, 'War Room, The (1993)'), (1.0, 'Until the End of the World (Bis ans Ende der Welt) (1991)'), (1.0, 'Twisted (1996)'), (1.0, 'True Crime (1995)'), (1.0, 'Touch (1997)'), (1.0, 'To Have, or Not (1995)')]"
Land Before Time III: The Time of the Great Giving (1995) (V),"[(1.0, 'Yankee Zulu (1994)'), (1.0, 'Woman in Question, The (1950)'), (1.0, 'Withnail and I (1987)'), (1.0, 'Wings of Desire (1987)'), (1.0, ""William Shakespeare's Romeo and Juliet (1996)""), (1.0, 'Wild Bill (1995)'), (1.0, ""White Man's Burden (1995)""), (1.0, ""What's Love Got to Do with It (1993)""), (1.0, 'What Happened Was... (1994)'), (1.0, ""Wend Kuuni (God's Gift) (1982)"")]"
Nelly & Monsieur Arnaud (1995),"[(1.0, '\xc1 k\xf6ldum klaka (Cold Fever) (1994)'), (1.0, 'Wizard of Oz, The (1939)'), (1.0, 'Wings of the Dove, The (1997)'), (1.0, 'Wild Things (1998)'), (1.0, 'Wild Reeds (1994)'), (1.0, 'When the Cats Away (Chacun cherche son chat) (1996)'), (1.0, 'When a Man Loves a Woman (1994)'), (1.0, 'When Night Is Falling (1995)'), (1.0, 'What Happened Was... (1994)'), (1.0, 'Wedding Gift, The (1994)')]"
While You Were Sleeping (1995),"[(1.0, 'Zeus and Roxanne (1997)'), (1.0, 'Wings of Courage (1995)'), (1.0, 'Wife, The (1995)'), (1.0, 'Touch (1997)'), (1.0, 'Target (1995)'), (1.0, 'Stag (1997)'), (1.0, 'Sleepover (1995)'), (1.0, 'Sixth Man, The (1997)'), (1.0, 'Senseless (1998)'), (1.0, 'Scream of Stone (Schrei aus Stein) (1991)')]"
Living in Oblivion (1995),"[(1.0, 'Yankee Zulu (1994)'), (1.0, 'Women, The (1939)'), (1.0, 'Woman in Question, The (1950)'), (1.0, 'With Honors (1994)'), (1.0, 'Whole Wide World, The (1996)'), (1.0, ""White Man's Burden (1995)""), (1.0, ""Wend Kuuni (God's Gift) (1982)""), (1.0, 'War, The (1994)'), (1.0, 'Vie est belle, La (Life is Rosey) (1987)'), (1.0, 'Vermont Is For Lovers (1992)')]"
Strictly Ballroom (1992),"[(1.0, '\xc1 k\xf6ldum klaka (Cold Fever) (1994)'), (1.0, 'You So Crazy (1994)'), (1.0, 'Yankee Zulu (1994)'), (1.0, 'Wonderland (1997)'), (1.0, 'Woman in Question, The (1950)'), (1.0, 'Window to Paris (1994)'), (1.0, 'When Night Is Falling (1995)'), (1.0, ""Wend Kuuni (God's Gift) (1982)""), (1.0, 'Wedding Gift, The (1994)'), (1.0, 'Vie est belle, La (Life is Rosey) (1987)')]"
Like Water For Chocolate (Como agua para chocolate) (1992),"[(1.0, '\xc1 k\xf6ldum klaka (Cold Fever) (1994)'), (1.0, 'You So Crazy (1994)'), (1.0, ""Wooden Man's Bride, The (Wu Kui) (1994)""), (1.0, 'Wild America (1997)'), (1.0, 'When Night Is Falling (1995)'), (1.0, 'Wedding Gift, The (1994)'), (1.0, 'Warriors of Virtue (1997)'), (1.0, 'Two Friends (1986) '), (1.0, 'Turbulence (1997)'), (1.0, 'Talking About Sex (1994)')]"
Son in Law (1993),"[(1.0, 'Zeus and Roxanne (1997)'), (1.0, 'Yankee Zulu (1994)'), (1.0, 'Wonderland (1997)'), (1.0, 'Woman in Question, The (1950)'), (1.0, 'Withnail and I (1987)'), (1.0, 'Wings of Desire (1987)'), (1.0, ""White Man's Burden (1995)""), (1.0, 'What Happened Was... (1994)'), (1.0, ""Wend Kuuni (God's Gift) (1982)""), (1.0, 'Vie est belle, La (Life is Rosey) (1987)')]"
Sabrina (1954),"[(1.0, 'Wonderful, Horrible Life of Leni Riefenstahl, The (1993)'), (1.0, 'Wings of Courage (1995)'), (1.0, 'Window to Paris (1994)'), (1.0, 'Wild Reeds (1994)'), (1.0, 'War Room, The (1993)'), (1.0, 'U Turn (1997)'), (1.0, 'True Crime (1995)'), (1.0, 'That Old Feeling (1997)'), (1.0, 'Surviving the Game (1994)'), (1.0, 'Substance of Fire, The (1996)')]"
Secrets & Lies (1996),"[(1.0, 'Whole Wide World, The (1996)'), (1.0, 'Underneath, The (1995)'), (1.0, 'Two or Three Things I Know About Her (1966)'), (1.0, 'Stars Fell on Henrietta, The (1995)'), (1.0, 'Spirits of the Dead (Tre passi nel delirio) (1968)'), (1.0, 'Spanish Prisoner, The (1997)'), (1.0, ""Some Mother's Son (1996)""), (1.0, 'So Dear to My Heart (1949)'), (1.0, 'Run of the Country, The (1995)'), (1.0, 'Race the Sun (1996)')]"
"Promesse, La (1996)","[(1.0, ""Young Poisoner's Handbook, The (1995)""), (1.0, 'Wishmaster (1997)'), (1.0, 'Wild America (1997)'), (1.0, 'Whole Wide World, The (1996)'), (1.0, 'When Harry Met Sally... (1989)'), (1.0, ""What's Love Got to Do with It (1993)""), (1.0, 'Welcome To Sarajevo (1997)'), (1.0, 'Wedding Bell Blues (1996)'), (1.0, 'Warriors of Virtue (1997)'), (1.0, 'Vertigo (1958)')]"
Sleepover (1995),"[(1.0, 'Women, The (1939)'), (1.0, 'Willy Wonka and the Chocolate Factory (1971)'), (1.0, 'Wild Bunch, The (1969)'), (1.0, 'While You Were Sleeping (1995)'), (1.0, 'When Harry Met Sally... (1989)'), (1.0, ""What's Love Got to Do with It (1993)""), (1.0, 'Welcome to the Dollhouse (1995)'), (1.0, 'Walkabout (1971)'), (1.0, 'Up Close and Personal (1996)'), (1.0, 'Truth About Cats & Dogs, The (1996)')]"
"Candidate, The (1972)","[(1.0, '\xc1 k\xf6ldum klaka (Cold Fever) (1994)'), (1.0, 'Witness (1985)'), (1.0, 'Wild Reeds (1994)'), (1.0, 'Wild America (1997)'), (1.0, ""White Man's Burden (1995)""), (1.0, 'When Night Is Falling (1995)'), (1.0, 'Washington Square (1997)'), (1.0, 'Walking and Talking (1996)'), (1.0, 'U.S. Marshalls (1998)'), (1.0, 'Two Friends (1986) ')]"
